StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ID,1_interesting_1,2_interesting_2,3_interesting_3,4_interesting_4,5_interesting_5,6_interesting_6,7_interesting_7,8_interesting_8,9_interesting_9,10_interesting_10,11_interesting_11,12_interesting_12,13_interesting_13,14_interesting_14,15_interesting_15,16_interesting_16,17_interesting_17,18_interesting_18,19_interesting_19,20_interesting_20,21_interesting_21,22_interesting_22,23_interesting_23,24_interesting_24,25_interesting_25,26_interesting_26,27_interesting_27,28_interesting_28,29_interesting_29,30_interesting_30,31_interesting_31,32_interesting_32,33_interesting_33,34_interesting_34,35_interesting_35,36_interesting_36,37_interesting_37,38_interesting_38,39_interesting_39,40_interesting_40,Age,Gender,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6,Ethnicity_6_TEXT,Education,screener1_nicks,Income,Party,Party_6_TEXT,screener2_1,screener2_2,screener2_3,screener2_4,screener2_5,screener2_6,Social_Conserv,Economic_Conserv,god,Q215,Q216,Q217,screener3_1,screener3_2,screener3_3,screener3_4,screener3_5,screener3_6,screener3_7,screener3_8,screener3_9,screener3_9_TEXT,1_belief1_1,1_belief2_1,2_belief1_2,2_belief2_2,3_belief1_3,3_belief2_3,4_belief1_4,4_belief2_4,5_belief1_5,5_belief2_5,6_belief1_6,6_belief2_6,7_belief1_7,7_belief2_7,8_belief1_8,8_belief2_8,9_belief1_9,9_belief2_9,10_belief1_10,10_belief2_10,11_belief1_11,11_belief2_11,12_belief1_12,12_belief2_12,13_belief1_13,13_belief2_13,14_belief1_14,14_belief2_14,15_belief1_15,15_belief2_15,16_belief1_16,16_belief2_16,17_belief1_17,17_belief2_17,18_belief1_18,18_belief2_18,19_belief1_19,19_belief2_19,20_belief1_20,20_belief2_20,21_belief1_21,21_belief2_21,22_belief1_22,22_belief2_22,23_belief1_23,23_belief2_23,24_belief1_24,24_belief2_24,25_belief1_25,25_belief2_25,26_belief1_26,26_belief2_26,27_belief1_27,27_belief2_27,28_belief1_28,28_belief2_28,29_belief1_29,29_belief2_29,30_belief1_30,30_belief2_30,31_belief1_31,31_belief2_31,32_belief1_32,32_belief2_32,33_belief1_33,33_belief2_33,34_belief1_34,34_belief2_34,35_belief1_35,35_belief2_35,36_belief1_36,36_belief2_36,37_belief1_37,37_belief2_37,38_belief1_38,38_belief2_38,39_belief1_39,39_belief2_39,40_belief1_40,40_belief2_40,Random,Google,Comments,Length,mTurkCode,participantId,assignmentId,projectId,loopOrder,condition,FL_71_DO_FL_72,FL_71_DO_FL_73
12/26/2023 14:59,12/26/2023 15:12,0,172.101.8.22,100,774,1,12/26/2023 15:12,R_6eL5TCXfI16J5TX,,,,,44.3233,-69.7687,anonymous,EN,01B13BB1492B45FFA3C6B724945BC1AC,,0,0,,,0,0,0,0,3,,,,0,,0,0,0,0,,0,0,,,,,0,,,0,0,,0,,,0,,,,0,27,1,1,,,,,,,6,5,5,3,,,,1,,1,,2,4,1,,,"Most American news generally does not tell the whole story whether it be a shooting, politics, the economy, etc. Based on which outlet you watch, you are given a certain narrative. ",,,,1,,,1,,,,,0,,0,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,0,,1,,1,,0,,0,,0,,1,,1,,1,,1,2,2,No,15,,01B13BB1492B45FFA3C6B724945BC1AC,27c6d13c-968b-470d-9b73-f39dd0b714c1,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 14:58,12/26/2023 15:12,0,208.101.155.37,100,866,1,12/26/2023 15:12,R_3GlaILpPIqoVs5y,,,,,37.2666,-83.3001,anonymous,EN,F5635A9E34BE4AC092FFF6347D089D22,0,,0,3,,0,0,0,,0,0,3,0,,,,3,,,3,,0,0,0,,0,,0,0,,,,0,,,,,,0,,35,1,1,,,,,,,3,5,1,1,,,,1,,1,,1,1,1,,2,Area 51. I think it holds a lot of secrets we are not privy to.,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,0,,0,,0,,0,,1,,1,,1,,0,2,2,none,15 minutes,,F5635A9E34BE4AC092FFF6347D089D22,2b88e097-a812-460d-b214-9ab787fab29d,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 14:59,12/26/2023 15:12,0,24.164.67.16,100,752,1,12/26/2023 15:12,R_52nszdHhPKN0hoI,,,,,39.5335,-84.3057,anonymous,EN,3815EF1D26874BBEB7DCEF0527F112C7,,0,0,0,,,,0,,0,0,0,0,,0,0,0,,,,0,0,,,,0,0,0,,,,3,3,,0,,0,,,,48,1,1,,,,,,,5,5,8,2,,,,1,,1,,5,5,1,2,,"Illegal immigration. The white houses "" official statement"" and explanation is that the millions of people coming here illegally are all escaping violence, which any person with a brain knows that is bullshit. There coming here because our weak, idiotic, moron of a president has done nothing to stop them, plus they get to live for free off of our tax money. I would come here to knowing how easy it would be to get free government assistance",,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,2,2,thank you for the study,15,,3815EF1D26874BBEB7DCEF0527F112C7,d2bdc3e2-be90-4714-a8fe-b039fdb1ba20,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 14:58,12/26/2023 15:12,0,184.98.121.109,100,825,1,12/26/2023 15:12,R_69sRw0IYlM4heUN,,,,,33.5093,-112.0563,anonymous,EN,40E797D939DB463F877B18A50C12EA35,0,,0,0,,,0,,,,,0,,,0,,,0,0,,3,,0,3,3,,0,,,3,,,,0,0,0,,0,0,0,52,1,1,,,,,,,4,5,5,3,,,,1,,1,,2,3,1,,,"Global Warming. While I absolutely agree that we have a lot to do with it, a small part of it could also be regular old nature.",,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,2,2,,10,,40E797D939DB463F877B18A50C12EA35,5e98099f-e7ed-4d06-902c-3ffa734440fe,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 15:01,12/26/2023 15:12,0,47.208.80.51,100,665,1,12/26/2023 15:12,R_1ijWL5cfwSdKzj6,,,,,40.7977,-124.1565,anonymous,EN,EFA1C7E685A3460BBE438855AFF5CE18,0,0,,0,0,,,0,,,,0,,0,,0,,,,0,,0,0,,,0,3,,0,,0,,0,3,0,0,0,,,,54,2,1,,,,,,,2,5,6,3,,,,1,,1,,4,4,2,,,"We might not know of the whole story behind the Ukrainian war. The death count and money spent and why we are spending the money may be misunderstood, or the reasons may be different then what people are led to believe. It is a deep topic.",,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,0,,0,,0,,1,,0,,0,,1,,0,,1,,1,,1,,0,,0,,1,,0,,0,,1,2,2,n/a,10,,EFA1C7E685A3460BBE438855AFF5CE18,0edd8cb7-7006-44a5-8d1e-e1f97a1cdbc1,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 14:58,12/26/2023 15:12,0,75.177.248.173,100,861,1,12/26/2023 15:12,R_7CelOSXWoTWsoBC,,,,,34.1562,-79.3898,anonymous,EN,C47FE78AD92947C1998D8010861497BA,3,,3,,,0,,3,,3,,3,3,,3,,3,,0,,0,,,0,,,,0,,0,0,0,0,,3,,,0,,3,29,1,1,,,,,,,2,5,6,1,,,,1,,1,,1,1,1,,2,I think that the hospital blowing up in Gaza a few months ago may have gone done differently than what the public was told.,,,,1,,,1,,,,,0,,0,,0,,0,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,2,2,This was very well-designed.,13,,C47FE78AD92947C1998D8010861497BA,11e33a72-f92e-49ad-9a98-da842faef145,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 15:01,12/26/2023 15:12,0,24.2.15.204,100,701,1,12/26/2023 15:12,R_5eQ88Aek0i3CjQQ,,,,,39.1146,-94.3519,anonymous,EN,BEDB2C6421C34A718B280E47C973E806,0,0,,0,0,,0,,,,,,0,0,,,0,0,0,,0,0,,3,,,0,0,0,,0,,,0,0,,,0,,,52,2,1,,,,,,,2,5,3,1,,,,1,,1,,3,3,7,,2,11-Sep,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,1,,1,,0,,0,,1,,1,,0,,1,,2,2,"Thank you, take care and stay well.",16,,BEDB2C6421C34A718B280E47C973E806,320c9ed0-112e-4eb8-a596-88837503c564,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 14:57,12/26/2023 15:12,0,172.56.152.233,100,905,1,12/26/2023 15:12,R_1MRnv6MjwQvTDCH,,,,,45.5645,-122.6447,anonymous,EN,3743BCFFDB9D4572826B19F8D5DBCB99,,,,0,,0,,0,,,,3,0,,0,0,,,0,3,3,,3,,3,3,0,3,3,3,,,,,3,0,,,3,,45,2,1,,,,,,,5,5,5,1,,,,1,,1,,1,1,2,,2,The Waco Massacre,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,2,,10,,3743BCFFDB9D4572826B19F8D5DBCB99,75fe465e-4d52-4fa6-bdd9-2b49b2203c51,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 14:59,12/26/2023 15:12,0,67.233.80.71,100,813,1,12/26/2023 15:12,R_1sq1xJ3qM6ZhaQV,,,,,29.1309,-82.3097,anonymous,EN,9408DCC26487449C837F24FFAB62628C,,0,,0,,,0,,0,0,,,,,,0,,,3,0,3,,3,,,0,0,,,0,3,0,,,3,0,,0,3,3,46,1,1,,,,,,,5,5,3,2,,,,1,,1,,3,5,1,2,,What are they doing in Area 51?,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,1,,0,,1,,1,,0,,1,,0,,0,,0,,0,,0,,1,,1,,1,,1,,0,,0,,0,2,2,No,15,,9408DCC26487449C837F24FFAB62628C,fd474bb8-e1a8-4580-ab08-432b32d2c199,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 14:57,12/26/2023 15:12,0,107.77.208.5,100,941,1,12/26/2023 15:12,R_1WMA7p04wJHotjn,,,,,41.8764,-87.6133,anonymous,EN,236B988A1920439984AD4F78CB7D8E71,,,0,0,3,,0,,,0,,,3,3,,3,0,,,0,3,0,0,,,,0,0,,0,,0,3,,,,0,,,3,51,2,1,,,,,,,4,5,2,3,,,,1,,1,,4,4,8,,,"Actually, the first thing that comes to mind was a few months back when that Chinese spy balloon was spotted above the skies of Montana. After that, they suddenly started popping up all over the place. There’s no way we got the full story on that. It’s too easy for them to say everything’s in the nature of national security. It’s just a real convenient excuse that they have for not telling us anything. ",,,,1,,,1,,,,,1,,0,,0,,0,,1,,0,,0,,0,,1,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,2,2,,14,,236B988A1920439984AD4F78CB7D8E71,314fae24-416f-4918-b4e8-fc82694dbe55,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 14:57,12/26/2023 15:12,0,67.212.45.213,100,899,1,12/26/2023 15:12,R_69ba71L6g3790fn,,,,,33.7387,-78.9762,anonymous,EN,88D3CCCAE163463FBC160586C7EEDFAD,,,0,,0,,,0,0,0,,,,0,0,,0,,,3,,0,0,,3,3,,,,0,3,,,0,0,3,,,3,0,55,1,1,,,,,,,3,5,5,2,,,,1,,1,,4,5,8,2,,"The administration states that the inflation rate is declining, but it doesn't seem that way when you're at the grocery store.",,,,1,,,1,,,,,1,,0,,0,,0,,0,,1,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,0,,1,,1,,1,,1,2,2,Interesting survey.,10,,88D3CCCAE163463FBC160586C7EEDFAD,9b1a665f-3a04-45c0-893c-e41be113e39b,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 15:02,12/26/2023 15:13,0,68.111.118.50,100,642,1,12/26/2023 15:13,R_1JbbiAFbTCYmxLw,,,,,36.0949,-94.1678,anonymous,EN,2E80B6D3ABAF479386EBFD380A4D91A8,0,,0,0,0,0,,0,,,3,0,0,,,,,,0,0,3,,3,,,,,3,3,3,0,3,,,3,,,0,,,58,1,1,,,,,,,5,5,11,3,,,,1,,1,,4,4,8,,,"A topic this happens routinely is when the alphabet boys - FBI, CIA, NSA, DEA, ATF, etc - are involved and can't/won't divulge many details as a matter of preserving national security interests.",,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,0,,1,,0,,1,,1,,0,,1,,1,,1,,0,,1,,1,,1,,0,,0,,0,2,1,none,7,,2E80B6D3ABAF479386EBFD380A4D91A8,d178ac5f-0ec2-4082-afa9-1a3a5db4cd8b,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 14:57,12/26/2023 15:13,0,170.218.231.22,100,946,1,12/26/2023 15:13,R_7rskh01LbrHpYEp,,,,,39.9587,-82.9987,anonymous,EN,5EA08C6F4E6D4410B752124267888D6A,,,0,,,0,,0,0,,3,,,0,3,0,,,,,,,0,0,3,,0,,0,0,,0,3,0,,3,0,0,,,35,2,1,,,,,,,5,5,11,2,,,,1,,1,,2,4,1,2,,"UFOs, the Kennedy Assassination, Jan 6th ""insurrection"", anything a pharmaceutical company says about anything, most things politicians say.... Almost everything now a days is skewed to not tell the whole story. ",,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,1,,1,,1,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,2,2,no,I have 32 min left. I don't know what I had to start with. ,,5EA08C6F4E6D4410B752124267888D6A,4bc10a3e-6809-44b9-a65e-8dcb67cc4b48,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 15:04,12/26/2023 15:13,0,73.161.247.123,100,501,1,12/26/2023 15:13,R_6fx9QXLDPfpjqmM,,,,,42.6456,-83.3563,anonymous,EN,302B54DD01474F02A809FAA6D13B7FD6,,,,0,,0,,,3,,0,0,0,0,0,0,,,,0,0,,3,3,,,0,3,,3,,,,0,0,,0,0,,,56,1,1,,,,,,,5,5,2,1,,,,1,,1,,1,3,1,,2,Trump claiming the election that he lost was rigged.,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,0,,1,,1,,1,,1,,2,2,,10,,302B54DD01474F02A809FAA6D13B7FD6,7e96aaab-0237-4a69-ae1f-6ea5977f9419,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 14:59,12/26/2023 15:13,0,108.236.57.111,100,802,1,12/26/2023 15:13,R_5I14uOEUrgorxrb,,,,,35.3878,-118.936,anonymous,EN,B25E9D0C404A4BC7AB56ABC0EBF887BF,,,,3,,0,0,3,3,0,0,,0,0,,,0,,0,0,,,0,,,0,0,0,,,0,,0,0,,,,,,0,29,1,1,,,,,,,5,5,1,3,,,,1,,1,,3,3,1,,,Waco. I'm pretty dang sure just about everything about the official explanation is either a lie or grossly twisted in their favor. No one acts the way the government did in that situation and still pretends to have been the good guys.,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,1,,0,,1,,0,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,1,,2,2,"Some of those headlines were hilareous. Props to whoever wrote those. They gave me a right good chuckle, they did.",15? Probably somewhere around that.,,B25E9D0C404A4BC7AB56ABC0EBF887BF,c89728a3-0240-4b6c-81fa-379e1880766c,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 15:03,12/26/2023 15:13,0,96.78.32.66,100,608,1,12/26/2023 15:13,R_7dEUveX3GREraDK,,,,,47.2315,-122.3592,anonymous,EN,85DBEC6711B446BAAE8BDD1B8BDBC4BA,,,,,0,0,0,0,,0,,,3,3,,0,0,,,,3,,,0,3,,0,,3,,0,,,0,3,,0,0,0,,26,2,1,,,,,,,2,5,3,1,,,,1,,1,,1,1,1,,2,"The Mandela Effect is a good example of this because a lot of people believe it's due to an alternate universe but there's a lot of different explanations such as misremembering, branding changing, etc. ",,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,1,,1,,0,2,2,,10,,85DBEC6711B446BAAE8BDD1B8BDBC4BA,82e8ac42-c382-4921-9919-1b07ba7e1b58,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 14:55,12/26/2023 15:13,0,98.255.60.63,100,1081,1,12/26/2023 15:13,R_5JwRVVL866I2XbB,,,,,36.3376,-119.2924,anonymous,EN,304B703B1410477DAB3A032D0FF2E0FD,3,,,3,3,,,,3,0,0,,,,,,,0,3,3,,,,,0,,,3,,3,0,0,,3,0,0,,0,0,0,35,1,1,,,,,,,6,5,12,1,,,,1,,1,,1,1,8,,1,Biden being corrupt,,,,1,,,1,,,,1,,1,,0,,0,,0,,0,,1,,0,,0,,1,,0,,0,,0,,1,,1,,0,,0,,0,,1,,0,,1,,0,,1,,1,,0,,0,,1,,0,,1,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,2,2,no,15,,304B703B1410477DAB3A032D0FF2E0FD,ffe4e65d-c855-4594-b0b2-6bbef5e7d1d5,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 14:57,12/26/2023 15:13,0,23.124.117.158,100,953,1,12/26/2023 15:13,R_51saeAOzEinSQAD,,,,,39.1215,-86.5784,anonymous,EN,4F1063188F12436C938D96CFE22D8287,,0,0,,0,,0,,0,0,0,0,,0,,0,,0,,0,0,0,,,,3,3,,,,3,3,0,,,,,3,,,34,1,1,,,,,,,3,5,6,2,,,,1,,1,,4,3,7,1,,I don't really believe the official explanation about the January 6th riot at the capitol. We're supposed to believe it was some type of insurrection but I think it was encouraged and enabled by the government as a way to demonize Trump supporters. There is a lot of conflicting information and footage from that day.,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,2,Thanks.,15,,4F1063188F12436C938D96CFE22D8287,1425482e-52bc-4ffe-adf5-44811d85e643,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 14:57,12/26/2023 15:13,0,197.211.61.139,100,973,1,12/26/2023 15:13,R_22xkQHhMGQfz5mR,,,,,6.4474,3.3903,anonymous,EN,18D8D7AC4501488BB165F46B4849EE6B,,,3,0,3,3,3,,3,,,3,,,3,3,,0,,0,3,,0,3,,,,,,,3,0,,,0,,3,3,3,,33,1,1,,,,,,,6,5,11,2,,,,1,,1,,4,4,8,2,,A social engineering study,,,,1,,,1,,,,,1,,0,,1,,0,,1,,0,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,1,,0,,0,,1,,0,,1,,0,,0,,1,,1,,0,,0,,1,,0,,1,,1,2,2,No comment,20,,18D8D7AC4501488BB165F46B4849EE6B,62e8098e-c4e4-44a1-861c-a3146686a38e,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 14:59,12/26/2023 15:13,0,76.130.210.9,100,843,1,12/26/2023 15:13,R_1PT9Fs8Ze6lA5cq,,,,,40.5447,-105.1069,anonymous,EN,283D0E5EF75F400A8CED1828E7D98EEF,,0,,,,0,,0,3,,0,0,0,,0,3,0,0,,0,,0,,0,,,0,,0,,,0,,,,3,,0,,0,29,1,1,,,,,,,5,5,11,1,,,,1,,1,,2,2,1,,2,nothing comes to mind.,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,1,,0,,1,,1,,0,,0,,0,,1,,1,,0,,0,,0,,1,,0,,0,,0,,2,2,,10,,283D0E5EF75F400A8CED1828E7D98EEF,bfa322ac-8f12-4765-aa5d-b98e41296e0e,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 14:56,12/26/2023 15:13,0,188.255.212.205,100,1024,1,12/26/2023 15:13,R_1IEOsMRswfqV9am,,,,,38.6583,-77.2481,anonymous,EN,6DFFAC3022244D889B9E6350939A06DA,3,3,3,,3,3,,,3,3,,,3,3,,,3,,,3,,3,,,3,,,3,3,,,,,3,3,3,,3,,3,34,1,1,,,,,,,5,5,3,1,,,,1,,1,,4,4,7,,2,Demography,,,,1,,,1,,,,1,,1,,0,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,2,no,15,,6DFFAC3022244D889B9E6350939A06DA,cf562d25-8b64-4010-a0ca-29eada79b3fe,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 14:59,12/26/2023 15:13,0,76.93.94.152,100,836,1,12/26/2023 15:13,R_6dhWeMufOKYhaiD,,,,,34.1483,-118.0016,anonymous,EN,268A77DCC33A496DBE1C086D0717C820,,3,3,,,3,,3,3,3,,0,3,,,,,3,3,,,,,,3,0,0,3,0,,0,0,,3,,,0,3,,,59,2,1,,,,,,,2,5,3,2,,,,1,,1,,4,4,7,1,,The topic of COVID 19 may not tell the whole story and be different from what many people believe,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,1,,1,,0,,0,,1,,1,,1,,1,,1,,2,2,,12,,268A77DCC33A496DBE1C086D0717C820,8849a1e0-bcbc-406a-9ec5-7152df3619c4,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 14:59,12/26/2023 15:13,0,73.246.192.78,100,866,1,12/26/2023 15:13,R_6pDkgl7GQOnqi3v,,,,,41.6042,-87.8872,anonymous,EN,99C5C62D646A41BDA3AB280D794D9DB0,0,,0,0,0,,0,,,0,,3,,,,0,,0,,,,,,,3,,0,0,3,0,,0,0,0,0,,0,,,0,28,2,1,,,,,,,5,5,5,1,,,,1,,1,,1,1,1,,2,"religion, I think people think the bible is real, but it was just made up.",,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,0,,1,,1,,0,,1,,0,,1,,1,,2,2,,15,,99C5C62D646A41BDA3AB280D794D9DB0,a79138fb-7cf1-4dda-a60d-60df3c45d5f8,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 14:55,12/26/2023 15:13,0,184.179.221.60,100,1088,1,12/26/2023 15:13,R_1UsdFlko9T8gHmx,,,,,33.4319,-111.6428,anonymous,EN,5E4D87A32F84424E92B41463944B6108,,0,0,,0,,,0,0,,0,3,0,,,0,,,0,,3,,,,3,0,0,,,3,,,3,0,0,0,,,,0,25,2,1,,,,,,,6,5,1,3,,,,1,,1,,1,1,1,,,Sounds like a conspiracy that requires research and logical reasoning. ,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,2,2,,15,,5E4D87A32F84424E92B41463944B6108,b01c0001-2cf8-47f4-93c6-f2058e2c7c10,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 15:03,12/26/2023 15:13,0,173.80.220.245,100,589,1,12/26/2023 15:13,R_7spkdjvF5TW5U1g,,,,,37.841,-82.0554,anonymous,EN,48336A322C2247CBA0D3135FC778C18E,,0,,,0,,,3,0,,,,3,,,0,,0,0,,3,0,3,3,,0,0,,,3,,,,3,0,,0,3,0,,61,2,1,,,,,,,5,5,12,2,,,,1,,1,,5,5,8,2,,The Bible and if it was all Gods word,,,,1,,,1,,,,1,,0,,0,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,1,,1,,2,2,Ni,8,,48336A322C2247CBA0D3135FC778C18E,661d895d-62c8-48a4-b2e7-08983ab5a97a,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 15:06,12/26/2023 15:13,0,72.23.211.95,100,453,1,12/26/2023 15:13,R_3AlUWpaW6jJJlaV,,,,,41.0093,-80.619,anonymous,EN,5121A9069B834E05A6B5F12E11BD7F9D,,,3,,3,3,,3,3,,,3,0,3,,0,,3,,,3,,3,3,3,,,,3,,0,,,,3,,0,0,3,,21,1,1,,,,,,,3,5,2,1,,,,1,,1,,4,2,7,,2,"I think this is likely the case for the Kennedy assassination. The official story has too many issues and there are many theories and conspiracies related to it, so the official case is not likely totally true.",,,,1,,,1,,,,1,,0,,0,,0,,0,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,2,There was a typo in one question.,8,,5121A9069B834E05A6B5F12E11BD7F9D,ae6e6550-98b4-458e-bc26-6b52961ef31a,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
